transaction_id,account_id,branch_id,date_id,transaction_type,payment_mode,amount
903304,5055,3,48,Credit,Salary,137246
903305,5012,2,192,Credit,NEFT,196522
903306,5045,3,280,Debit,ATM,28490
903307,5012,2,139,Credit,Salary,88771
903308,5011,9,31,Debit,Card,90887
903309,5074,3,108,Debit,Card,51362
903310,5030,9,49,Credit,Cash,138179
903311,5095,1,273,Credit,Cash,151237
903312,5083,6,184,Debit,ATM,183403
903313,5077,9,341,Credit,Salary,71375
903314,5036,2,227,Debit,Card,42515
903315,5076,4,83,Debit,Salary,58936
903316,5038,3,88,Debit,Card,174641
903317,5047,4,61,Debit,Card,125634
903318,5060,7,134,Credit,ATM,167004
903319,5038,10,175,Debit,Cash,163626
903320,5017,10,128,Credit,UPI,5894
903321,5020,5,255,Credit,UPI,32732
903322,5053,8,269,Debit,ATM,1969
903323,5016,5,36,Credit,Card,42328
903324,5099,3,273,Credit,IMPS,154750
903325,5002,1,237,Credit,NEFT,27673
903326,5058,9,366,Debit,Cash,78989
903327,5075,8,143,Debit,Cash,75450
903328,5010,8,140,Debit,UPI,189584
903329,5053,7,317,Credit,Salary,19486
903330,5076,9,165,Credit,Cash,181582
903331,5093,4,59,Credit,Card,84177
903332,5030,8,326,Debit,Salary,51639
903333,5100,10,355,Credit,Card,74307
903334,5088,9,260,Debit,Card,91012
903335,5068,9,264,Credit,UPI,51113
903336,5074,9,297,Debit,Card,38176
903337,5097,5,152,Debit,NEFT,105153
903338,5085,5,220,Credit,ATM,38638
903339,5055,4,130,Credit,IMPS,150344
903340,5099,3,82,Debit,Salary,102136
903341,5090,7,265,Credit,IMPS,146343
903342,5014,3,95,Credit,NEFT,106807
903343,5057,5,65,Credit,Cash,192318
903344,5084,5,327,Credit,Cash,22526
903345,5087,8,50,Credit,UPI,91128
903346,5051,8,164,Debit,Cash,195722
903347,5085,1,135,Debit,Salary,60675
903348,5060,6,15,Debit,UPI,14528
903349,5051,1,252,Debit,Cash,86651
903350,5072,10,107,Debit,UPI,105346
903351,5100,8,181,Debit,Card,140541
903352,5026,9,212,Credit,NEFT,92648
903353,5009,9,315,Debit,ATM,65845
903354,5058,2,125,Credit,Card,11929
903355,5040,2,103,Credit,IMPS,18598
903356,5003,5,97,Debit,NEFT,104451
903357,5060,7,40,Debit,Salary,85893
903358,5032,8,225,Debit,UPI,94310
903359,5017,2,113,Debit,NEFT,129531
903360,5081,6,257,Credit,IMPS,15695
903361,5023,3,325,Debit,NEFT,7020
903362,5007,6,62,Credit,UPI,18853
903363,5072,3,227,Credit,UPI,23786
903364,5020,5,98,Debit,NEFT,184943
903365,5075,1,40,Credit,IMPS,121521
903366,5053,2,191,Credit,IMPS,62620
903367,5013,4,134,Debit,IMPS,54541
903368,5061,7,21,Credit,UPI,72845
903369,5090,7,286,Credit,ATM,69578
903370,5098,3,45,Debit,Salary,174525
903371,5019,2,5,Credit,Card,162058
903372,5012,5,224,Debit,IMPS,57689
903373,5088,4,264,Debit,NEFT,191265
903374,5089,5,222,Credit,Cash,32376
903375,5019,6,324,Credit,NEFT,176533
903376,5090,6,292,Debit,Salary,141661
903377,5002,5,316,Credit,UPI,105010
903378,5024,3,210,Debit,Cash,27374
903379,5030,7,322,Credit,IMPS,58421
903380,5001,8,314,Debit,Salary,156634
903381,5060,6,82,Debit,UPI,16960
903382,5004,7,62,Credit,NEFT,113918
903383,5034,3,19,Debit,Salary,57490
903384,5062,6,59,Credit,NEFT,52396
903385,5091,9,359,Debit,UPI,134181
903386,5079,7,168,Credit,Card,171727
903387,5009,7,306,Credit,IMPS,175026
903388,5034,3,190,Credit,Cash,104858
903389,5071,2,165,Debit,NEFT,10165
903390,5080,6,327,Credit,UPI,105334
903391,5078,1,290,Debit,UPI,99082
903392,5048,3,166,Credit,Cash,103353
903393,5018,2,122,Debit,UPI,30756
903394,5022,4,3,Credit,ATM,105112
903395,5052,3,320,Credit,Cash,41865
903396,5056,5,32,Debit,Card,31082
903397,5067,1,81,Debit,Salary,137962
903398,5023,4,195,Credit,UPI,14262
903399,5065,7,211,Credit,UPI,48300
903400,5027,2,154,Credit,Card,171912
903401,5004,8,97,Credit,Card,48194
903402,5049,3,148,Debit,Salary,1139
903403,5046,1,154,Debit,IMPS,127989
903404,5091,9,232,Credit,ATM,81991
903405,5068,2,41,Credit,ATM,95282
903406,5010,9,304,Credit,IMPS,152060
903407,5059,8,38,Debit,ATM,170424
903408,5094,1,255,Debit,Cash,188644
903409,5001,10,321,Debit,Salary,124028
903410,5058,4,192,Debit,NEFT,183993
903411,5041,10,211,Credit,IMPS,135610
903412,5028,5,254,Credit,Card,117014
903413,5029,2,259,Credit,ATM,3366
903414,5002,4,275,Debit,UPI,41951
903415,5049,1,219,Credit,Cash,178434
903416,5067,9,77,Debit,Card,159325
903417,5050,3,325,Debit,ATM,3108
903418,5089,8,322,Credit,Cash,39864
903419,5050,10,123,Debit,NEFT,144395
903420,5075,4,237,Debit,Cash,119653
903421,5006,1,211,Debit,IMPS,39781
903422,5083,8,359,Credit,ATM,31979
903423,5089,5,239,Debit,Cash,170381
903424,5021,10,166,Credit,Card,163166
903425,5027,8,65,Debit,IMPS,8865
903426,5067,7,44,Credit,UPI,74124
903427,5027,2,155,Debit,UPI,11858
903428,5039,4,216,Credit,ATM,171155
903429,5025,5,343,Credit,Salary,197994
903430,5020,3,130,Credit,Card,48953
903431,5063,3,177,Credit,Cash,68838
903432,5073,8,66,Debit,ATM,182449
903433,5082,5,228,Debit,UPI,26577
903434,5076,4,84,Credit,NEFT,76457
903435,5012,10,234,Debit,NEFT,176996
903436,5085,6,337,Debit,Card,135179
903437,5097,7,173,Credit,UPI,177472
903438,5003,2,126,Credit,UPI,116766
903439,5091,7,241,Debit,NEFT,198472
903440,5021,3,257,Credit,ATM,64746
903441,5100,1,177,Credit,Card,86524
903442,5033,8,226,Credit,IMPS,125111
903443,5014,5,320,Debit,Cash,15591
903444,5034,2,105,Debit,ATM,85219
903445,5048,6,307,Debit,IMPS,46430
903446,5025,9,22,Debit,Cash,166158
903447,5010,9,98,Debit,UPI,123978
903448,5027,4,181,Credit,UPI,64632
903449,5044,9,254,Credit,IMPS,98231
903450,5095,10,311,Credit,Salary,9171
903451,5075,3,244,Debit,NEFT,181766
903452,5099,7,325,Credit,Cash,29845
903453,5090,8,258,Debit,UPI,14838
903454,5089,3,115,Credit,UPI,160247
903455,5022,8,223,Credit,Cash,37789
903456,5031,4,255,Credit,NEFT,91155
903457,5069,8,185,Debit,IMPS,103603
903458,5021,8,263,Credit,Card,58758
903459,5065,2,150,Credit,ATM,535
903460,5069,4,16,Debit,ATM,69238
903461,5080,4,23,Debit,Cash,123067
903462,5063,5,237,Debit,NEFT,67231
903463,5017,1,95,Debit,IMPS,76508
903464,5057,10,353,Credit,Cash,190212
903465,5096,4,236,Credit,NEFT,107597
903466,5049,9,211,Credit,Card,71356
903467,5052,5,181,Credit,IMPS,159418
903468,5004,8,305,Credit,Card,66730
903469,5042,9,321,Debit,Salary,118203
903470,5053,4,29,Credit,IMPS,21321
903471,5055,3,55,Debit,IMPS,87390
903472,5015,4,60,Debit,UPI,139773
903473,5028,1,95,Credit,Card,94707
903474,5001,9,339,Credit,Cash,52274
903475,5039,7,276,Debit,NEFT,49505
903476,5015,1,179,Debit,Cash,70298
903477,5096,5,198,Credit,Salary,24073
903478,5061,7,81,Credit,IMPS,134312
903479,5021,7,343,Credit,ATM,27518
903480,5001,2,63,Credit,Card,140621
903481,5087,2,50,Debit,NEFT,183052
903482,5015,8,310,Credit,IMPS,5908
903483,5081,3,338,Debit,Card,2007
903484,5045,9,144,Credit,Salary,177096
903485,5001,1,84,Debit,Cash,413
903486,5059,5,262,Debit,UPI,171716
903487,5090,2,163,Credit,IMPS,113211
903488,5094,8,116,Debit,IMPS,147743
903489,5028,8,184,Credit,Salary,198470
903490,5013,3,133,Credit,NEFT,11627
903491,5003,10,354,Credit,Cash,159398
903492,5041,3,254,Credit,Card,160766
903493,5069,2,364,Credit,Cash,118430
903494,5009,2,230,Debit,NEFT,33107
903495,5063,10,110,Debit,Card,131925
903496,5004,4,110,Debit,Card,5403
903497,5052,10,366,Debit,IMPS,35553
903498,5048,2,252,Debit,ATM,93809
903499,5001,8,302,Credit,Salary,101519
903500,5031,6,120,Debit,IMPS,82003
903501,5019,7,146,Debit,ATM,44837
903502,5094,6,91,Debit,IMPS,45261
903503,5030,7,9,Credit,Salary,95285
903504,5099,9,61,Credit,Card,167048
903505,5065,5,320,Debit,Salary,68536
903506,5087,7,144,Credit,Cash,134871
903507,5025,9,92,Credit,Salary,162570
903508,5080,8,141,Credit,UPI,156579
903509,5033,3,88,Debit,NEFT,55237
903510,5028,3,147,Debit,NEFT,111312
903511,5022,5,161,Debit,Card,26235
903512,5023,2,70,Credit,Cash,62264
903513,5051,10,202,Debit,IMPS,64533
903514,5094,9,128,Credit,UPI,15923
903515,5077,4,330,Debit,Salary,181275
903516,5048,3,326,Credit,IMPS,120152
903517,5056,5,300,Credit,IMPS,4680
903518,5010,9,298,Debit,Cash,119888
903519,5069,7,143,Debit,Card,27538
903520,5037,10,270,Credit,Salary,54194
903521,5020,5,191,Credit,UPI,26959
903522,5033,10,322,Debit,IMPS,76759
903523,5047,10,288,Debit,ATM,40383
903524,5083,6,259,Credit,Card,54596
903525,5089,2,355,Debit,Card,149787
903526,5077,7,289,Credit,Cash,41230
903527,5001,1,232,Debit,Card,93713
903528,5004,2,259,Credit,UPI,157877
903529,5034,4,186,Debit,IMPS,20392
903530,5053,3,110,Credit,Card,75442
903531,5019,5,272,Credit,IMPS,95656
903532,5016,9,91,Debit,NEFT,61937
903533,5038,10,104,Debit,Salary,105856
903534,5008,7,110,Credit,NEFT,191956
903535,5022,7,178,Credit,NEFT,177234
903536,5099,5,47,Debit,UPI,132116
903537,5100,5,331,Debit,Cash,68035
903538,5092,10,14,Debit,IMPS,198609
903539,5003,5,291,Credit,ATM,67769
903540,5003,7,307,Credit,ATM,156839
903541,5086,5,324,Debit,Cash,56440
903542,5098,1,107,Debit,UPI,89114
903543,5055,9,353,Credit,UPI,198117
903544,5046,9,135,Debit,Salary,59889
903545,5017,2,366,Debit,NEFT,162991
903546,5018,2,198,Credit,Card,69744
903547,5046,6,22,Debit,NEFT,190782
903548,5094,4,118,Credit,NEFT,29661
903549,5022,9,28,Credit,Salary,100343
903550,5051,6,214,Credit,NEFT,65750
903551,5083,5,108,Debit,Card,199912
903552,5072,5,243,Credit,Salary,148193
903553,5001,1,203,Credit,Cash,74405
903554,5083,6,292,Debit,IMPS,125367
903555,5040,5,273,Credit,Salary,44534
903556,5033,4,174,Debit,UPI,43413
903557,5053,2,95,Credit,Salary,20574
903558,5093,6,357,Credit,NEFT,55529
903559,5021,3,160,Credit,UPI,28050
903560,5031,10,131,Debit,Cash,105119
903561,5045,5,358,Debit,UPI,157788
903562,5014,8,144,Credit,Cash,77349
903563,5052,5,267,Credit,Card,197987
903564,5033,6,204,Credit,NEFT,85528
903565,5024,2,157,Credit,ATM,42722
903566,5013,5,131,Debit,Salary,69700
903567,5013,4,336,Debit,ATM,175258
903568,5062,2,259,Credit,Card,58951
903569,5065,1,75,Credit,IMPS,62484
903570,5011,9,178,Credit,ATM,24963
903571,5039,9,248,Credit,Card,18375
903572,5097,3,179,Debit,ATM,142463
903573,5042,9,343,Debit,Salary,58037
903574,5074,8,165,Credit,Cash,99321
903575,5006,7,1,Debit,UPI,107509
903576,5031,9,304,Debit,ATM,164066
903577,5087,6,240,Debit,Cash,34352
903578,5047,8,278,Credit,Salary,101882
903579,5083,10,65,Credit,NEFT,35516
903580,5062,6,41,Credit,UPI,192722
903581,5003,6,357,Credit,IMPS,141783
903582,5021,9,66,Debit,IMPS,159280
903583,5022,10,202,Credit,Card,182226
903584,5084,1,115,Debit,NEFT,47695
903585,5086,9,155,Credit,ATM,196289
903586,5010,6,333,Debit,ATM,2163
903587,5057,8,263,Debit,NEFT,29091
903588,5051,9,29,Debit,UPI,6816
903589,5073,7,351,Credit,Salary,187955
903590,5077,6,248,Credit,Card,161996
903591,5094,4,198,Credit,Card,38823
903592,5054,3,278,Debit,Cash,72299
903593,5085,9,120,Credit,Cash,172739
903594,5004,2,127,Debit,Card,139301
903595,5047,2,174,Debit,ATM,64968
903596,5038,3,229,Debit,Card,160837
903597,5093,6,266,Credit,Cash,59389
903598,5074,9,226,Credit,ATM,45524
903599,5066,2,54,Debit,ATM,71151
903600,5051,10,114,Debit,Card,73218
903601,5065,6,250,Debit,ATM,42620
903602,5039,8,58,Credit,Cash,20520
903603,5067,6,183,Credit,UPI,27030
903604,5057,6,83,Debit,IMPS,54182
903605,5085,1,111,Debit,NEFT,149271
903606,5047,6,309,Credit,Salary,73419
903607,5031,5,131,Debit,Cash,193136
903608,5081,9,333,Credit,Cash,84643
903609,5061,5,345,Credit,Cash,96666
903610,5074,9,150,Debit,UPI,45758
903611,5054,5,306,Debit,Cash,69576
903612,5029,8,294,Credit,ATM,48814
903613,5003,4,177,Credit,Card,44047
903614,5042,7,84,Credit,Salary,181537
903615,5046,3,344,Credit,Cash,40710
903616,5032,5,69,Debit,Cash,174445
903617,5045,1,310,Credit,ATM,37405
903618,5091,5,256,Debit,NEFT,48013
903619,5002,5,68,Debit,IMPS,54427
903620,5032,7,235,Credit,Cash,98856
903621,5013,3,343,Debit,UPI,191059
903622,5080,2,361,Credit,Card,50340
903623,5019,6,18,Debit,UPI,149575
903624,5036,9,98,Debit,Salary,141097
903625,5072,6,109,Debit,ATM,35131
903626,5066,8,141,Credit,Card,66249
903627,5078,6,89,Credit,NEFT,47153
903628,5008,4,127,Debit,Card,181310
903629,5019,1,46,Debit,ATM,93898
903630,5047,7,145,Credit,Salary,19224
903631,5012,3,257,Credit,IMPS,66217
903632,5098,1,290,Credit,UPI,9271
903633,5062,4,277,Debit,UPI,105258
903634,5055,9,207,Credit,UPI,77793
903635,5040,4,1,Debit,Card,82360
903636,5029,2,44,Debit,IMPS,9503
903637,5073,8,21,Debit,Cash,45653
903638,5087,6,249,Debit,Card,56944
903639,5078,6,65,Credit,Card,146130
903640,5082,8,189,Debit,ATM,18235
903641,5043,4,223,Debit,NEFT,83546
903642,5056,3,158,Debit,Card,84560
903643,5094,9,223,Credit,Card,16907
903644,5085,7,117,Credit,Salary,78954
903645,5055,5,214,Credit,ATM,147082
903646,5099,8,1,Debit,Cash,8614
903647,5058,6,109,Credit,ATM,62571
903648,5073,5,331,Debit,UPI,195594
903649,5051,6,218,Credit,Card,89116
903650,5044,3,302,Credit,Card,10757
903651,5011,5,132,Credit,IMPS,46123
903652,5055,1,230,Credit,IMPS,55326
903653,5036,8,97,Debit,NEFT,78817
903654,5091,2,327,Credit,Salary,106668
903655,5022,3,174,Debit,Salary,18651
903656,5059,7,150,Debit,Card,99862
903657,5035,8,198,Credit,Cash,140800
903658,5020,3,356,Credit,Card,105644
903659,5030,10,102,Credit,NEFT,45547
903660,5085,3,297,Debit,Card,190620
903661,5098,3,267,Debit,Cash,71849
903662,5038,10,171,Credit,UPI,16921
903663,5006,10,35,Credit,Cash,128778
903664,5019,6,240,Debit,ATM,631
903665,5006,8,341,Credit,UPI,103512
903666,5076,1,315,Credit,ATM,113318
903667,5007,7,194,Debit,Cash,46819
903668,5066,7,66,Credit,NEFT,102929
903669,5068,10,359,Credit,UPI,95781
903670,5080,9,327,Debit,NEFT,80787
903671,5019,9,134,Credit,NEFT,121559
903672,5026,1,191,Debit,Salary,157467
903673,5096,8,68,Debit,IMPS,195204
903674,5005,4,1,Debit,UPI,159394
903675,5068,4,35,Debit,Salary,89649
903676,5045,1,255,Credit,ATM,93325
903677,5095,4,205,Credit,Card,135719
903678,5019,3,280,Debit,Card,193185
903679,5085,10,255,Credit,Cash,131187
903680,5061,6,186,Credit,IMPS,102897
903681,5020,1,127,Debit,Card,192837
903682,5029,3,326,Credit,Cash,172222
903683,5032,8,2,Credit,UPI,69583
903684,5099,8,92,Debit,NEFT,35114
903685,5054,6,267,Credit,Cash,60765
903686,5043,5,88,Debit,UPI,119767
903687,5035,6,282,Debit,IMPS,23663
903688,5041,2,285,Credit,ATM,134455
903689,5086,7,222,Credit,Salary,47659
903690,5069,2,148,Debit,UPI,167001
903691,5050,9,106,Credit,Cash,156790
903692,5039,4,137,Debit,Cash,38895
903693,5018,7,356,Credit,Cash,27844
903694,5081,10,144,Debit,ATM,31150
903695,5017,5,169,Debit,Cash,188229
903696,5005,6,120,Credit,Salary,155326
903697,5094,1,36,Debit,IMPS,103607
903698,5047,2,84,Credit,Salary,17223
903699,5008,1,58,Credit,IMPS,188218
903700,5066,10,223,Debit,Card,126838
903701,5094,4,12,Credit,Card,57542
903702,5021,6,257,Debit,Salary,177077
903703,5088,9,83,Debit,NEFT,13307
903704,5019,9,97,Credit,ATM,105
903705,5077,8,269,Credit,Cash,134447
903706,5081,6,245,Debit,UPI,94865
903707,5083,6,26,Debit,Salary,4191
903708,5033,3,12,Debit,NEFT,166217
903709,5072,7,111,Debit,UPI,185818
903710,5020,1,221,Debit,Salary,48219
903711,5045,1,134,Debit,NEFT,118990
903712,5023,9,85,Debit,Cash,146432
903713,5079,3,86,Debit,UPI,147377
903714,5031,9,119,Debit,Salary,54398
903715,5056,3,191,Credit,NEFT,12277
903716,5089,3,2,Credit,UPI,146785
903717,5034,8,187,Credit,Cash,152257
903718,5070,2,293,Credit,Cash,26076
903719,5086,6,97,Debit,Cash,72115
903720,5092,2,137,Debit,NEFT,177428
903721,5042,7,211,Debit,NEFT,80184
903722,5082,5,108,Debit,Cash,10806
903723,5034,2,12,Debit,Salary,135775
903724,5042,8,140,Debit,Cash,107183
903725,5089,3,138,Credit,IMPS,83911
903726,5075,6,177,Debit,ATM,137052
903727,5063,9,45,Credit,NEFT,50133
903728,5055,10,25,Credit,Card,93419
903729,5008,1,120,Credit,IMPS,52252
903730,5055,3,94,Debit,UPI,176974
903731,5065,7,323,Debit,UPI,14390
903732,5075,8,189,Debit,NEFT,177989
903733,5033,8,239,Credit,Salary,178014
903734,5035,2,243,Credit,Salary,12148
903735,5061,5,64,Credit,ATM,69955
903736,5009,8,234,Debit,Cash,150959
903737,5076,10,336,Debit,IMPS,190165
903738,5063,7,194,Debit,Card,74590
903739,5007,8,217,Credit,ATM,13639
903740,5096,3,298,Credit,NEFT,126585
903741,5063,9,161,Debit,Salary,21020
903742,5046,2,227,Debit,Cash,774
903743,5066,1,40,Credit,NEFT,144383
903744,5100,9,315,Credit,NEFT,184571
903745,5069,8,119,Debit,ATM,54733
903746,5051,10,278,Credit,Cash,90572
903747,5052,5,123,Credit,Card,149346
903748,5096,9,143,Credit,NEFT,103815
903749,5069,9,259,Credit,Card,88658
903750,5093,2,181,Debit,ATM,182233
903751,5089,6,323,Debit,IMPS,122450
903752,5081,1,277,Credit,Card,160316
903753,5064,1,330,Debit,Card,3264
903754,5027,6,229,Credit,Salary,19607
903755,5018,1,300,Credit,UPI,147020
903756,5092,6,206,Credit,Salary,144528
903757,5037,4,17,Credit,NEFT,151890
903758,5080,1,157,Credit,NEFT,121532
903759,5051,8,299,Credit,NEFT,185921
903760,5090,2,298,Credit,Card,42402
903761,5028,5,186,Credit,IMPS,124418
903762,5042,2,331,Debit,IMPS,40436
903763,5075,5,198,Debit,IMPS,173222
903764,5012,9,263,Debit,Card,140918
903765,5067,3,238,Debit,ATM,72116
903766,5094,6,19,Debit,IMPS,185912
903767,5039,10,99,Credit,Cash,121830
903768,5042,1,96,Debit,Cash,31079
903769,5076,3,360,Debit,Salary,13701
903770,5031,1,115,Credit,NEFT,89072
903771,5091,6,123,Credit,UPI,83291
903772,5050,3,101,Credit,Salary,174132
903773,5057,8,105,Debit,IMPS,59319
903774,5094,5,80,Debit,Salary,146016
903775,5005,2,272,Debit,Card,85124
903776,5030,10,154,Credit,NEFT,73035
903777,5066,1,63,Debit,IMPS,133238
903778,5012,3,360,Debit,NEFT,108988
903779,5070,8,76,Credit,Card,7004
903780,5048,3,289,Credit,ATM,128234
903781,5063,4,284,Credit,Cash,24842
903782,5070,2,361,Debit,NEFT,129171
903783,5069,5,127,Credit,UPI,179102
903784,5073,5,190,Debit,UPI,26204
903785,5037,5,159,Debit,IMPS,119567
903786,5087,8,112,Debit,ATM,167050
903787,5100,7,110,Credit,NEFT,107939
903788,5034,4,191,Debit,IMPS,151456
903789,5018,6,247,Debit,Cash,40505
903790,5081,7,84,Credit,Card,17741
903791,5091,7,134,Credit,IMPS,63494
903792,5010,5,185,Credit,Card,31398
903793,5095,1,185,Debit,IMPS,136861
903794,5056,5,162,Debit,Card,39197
903795,5093,6,334,Debit,NEFT,114446
903796,5056,10,146,Credit,UPI,7589
903797,5086,1,313,Credit,Cash,59510
903798,5008,5,110,Credit,Salary,16199
903799,5064,6,213,Debit,Cash,49790
903800,5005,6,220,Debit,NEFT,189749
903801,5046,4,145,Debit,IMPS,89071
903802,5048,7,212,Debit,NEFT,70035
903803,5014,2,13,Credit,Card,60173
903804,5096,6,168,Credit,NEFT,154403
903805,5038,3,102,Debit,NEFT,136859
903806,5025,10,102,Credit,UPI,64641
903807,5090,3,241,Credit,ATM,34095
903808,5002,1,149,Debit,Cash,22578
903809,5084,7,10,Debit,NEFT,29291
903810,5012,2,252,Credit,UPI,164293
903811,5055,9,76,Debit,Salary,131914
903812,5021,7,185,Credit,Cash,157089
903813,5001,5,5,Credit,IMPS,124673
903814,5034,5,357,Credit,ATM,190530
903815,5082,2,49,Credit,Card,41998
903816,5050,8,106,Debit,UPI,96130
903817,5092,10,6,Debit,UPI,17997
903818,5016,3,245,Debit,IMPS,173463
903819,5082,1,164,Credit,UPI,46574
903820,5040,1,189,Debit,IMPS,113842
903821,5047,10,75,Credit,NEFT,75085
903822,5049,8,318,Debit,UPI,35081
903823,5056,8,82,Debit,ATM,86763
903824,5071,5,26,Debit,ATM,151581
903825,5016,1,178,Credit,Salary,9460
903826,5089,4,112,Debit,ATM,51145
903827,5012,1,226,Debit,Cash,186199
903828,5096,5,14,Credit,ATM,116141
903829,5077,6,91,Credit,NEFT,195046
903830,5001,8,135,Credit,Salary,24123
903831,5019,6,146,Credit,IMPS,75607
903832,5059,3,345,Debit,IMPS,89589
903833,5038,2,137,Debit,UPI,153862
903834,5057,6,278,Debit,UPI,46338
903835,5078,5,137,Credit,Card,162478
903836,5005,4,44,Credit,NEFT,61414
903837,5028,5,47,Debit,Salary,197877
903838,5014,1,149,Debit,UPI,61086
903839,5061,8,323,Debit,IMPS,85317
903840,5048,3,53,Credit,IMPS,50695
903841,5083,9,151,Credit,ATM,139889
903842,5078,8,209,Debit,NEFT,99995
903843,5007,1,34,Credit,ATM,176080
903844,5018,9,52,Credit,Cash,95502
903845,5026,5,39,Debit,UPI,57956
903846,5018,8,162,Credit,IMPS,111559
903847,5064,10,187,Credit,UPI,152032
903848,5014,3,70,Debit,NEFT,135688
903849,5015,6,134,Credit,ATM,17161
903850,5081,10,129,Debit,UPI,184805
903851,5046,6,100,Credit,NEFT,58819
903852,5011,2,4,Debit,UPI,58992
903853,5040,8,85,Credit,NEFT,148770
903854,5078,3,169,Credit,IMPS,98751
903855,5039,3,232,Debit,UPI,148101
903856,5090,10,104,Credit,Card,83646
903857,5061,2,256,Credit,Cash,150405
903858,5026,9,134,Credit,NEFT,98002
903859,5001,9,179,Credit,Cash,123019
903860,5024,9,255,Debit,Cash,150552
903861,5013,5,223,Debit,ATM,111127
903862,5031,1,190,Credit,Salary,111348
903863,5085,9,305,Credit,Cash,9193
903864,5095,8,195,Credit,NEFT,156495
903865,5072,5,129,Credit,ATM,18306
903866,5007,3,127,Credit,Card,179071
903867,5032,10,112,Debit,Card,126411
903868,5018,10,14,Debit,Salary,42746
903869,5055,6,355,Credit,ATM,77293
903870,5021,4,5,Credit,UPI,59918
903871,5072,2,11,Credit,Cash,81012
903872,5053,8,203,Debit,IMPS,158158
903873,5059,5,6,Debit,NEFT,39327
903874,5016,10,195,Debit,Cash,44937
903875,5013,3,233,Credit,NEFT,186599
903876,5013,9,243,Debit,UPI,124021
903877,5011,2,168,Credit,IMPS,142475
903878,5061,3,61,Credit,NEFT,188022
903879,5035,4,174,Credit,UPI,197985
903880,5014,6,16,Credit,Cash,36125
903881,5015,7,346,Credit,Card,139462
903882,5054,4,346,Credit,NEFT,191498
903883,5025,1,348,Credit,UPI,197683
903884,5037,6,7,Credit,Cash,77659
903885,5023,9,54,Credit,UPI,26257
903886,5037,3,327,Credit,Card,3112
903887,5087,5,278,Debit,NEFT,157784
903888,5080,4,329,Debit,Card,32304
903889,5041,10,126,Credit,Salary,98428
903890,5012,10,298,Debit,NEFT,131478
903891,5063,3,278,Credit,IMPS,63949
903892,5047,9,356,Debit,Salary,98835
903893,5028,8,219,Credit,Salary,30568
903894,5008,5,276,Credit,Card,4092
903895,5086,6,242,Debit,Cash,117536
903896,5022,3,257,Debit,UPI,128011
903897,5093,9,33,Debit,ATM,84687
903898,5045,6,197,Debit,IMPS,147454
903899,5025,9,132,Credit,NEFT,486
903900,5008,5,190,Credit,IMPS,157837
903901,5051,2,308,Credit,Card,48217
903902,5054,10,270,Credit,IMPS,194438
903903,5092,7,183,Debit,Card,72518
903904,5016,7,46,Debit,Salary,160839
903905,5055,5,134,Credit,IMPS,128229
903906,5018,8,185,Debit,ATM,30601
903907,5042,2,36,Credit,Salary,4848
903908,5094,6,332,Debit,Cash,145791
903909,5026,5,123,Debit,Salary,189308
903910,5020,5,258,Debit,Cash,86932
903911,5056,3,112,Credit,NEFT,65721
903912,5006,5,184,Debit,Card,141946
903913,5046,5,219,Credit,Cash,174160
903914,5008,8,129,Credit,Card,70696
903915,5021,10,299,Credit,Card,47418
903916,5092,7,154,Credit,IMPS,71513
903917,5080,6,248,Credit,Card,188782
903918,5060,2,275,Credit,ATM,48330
903919,5014,4,85,Credit,IMPS,30679
903920,5083,5,246,Credit,IMPS,59268
903921,5010,3,162,Credit,NEFT,180174
903922,5088,8,8,Credit,Salary,155969
903923,5089,8,286,Debit,ATM,106315
903924,5075,5,101,Debit,Cash,185940
903925,5040,7,322,Debit,Cash,27177
903926,5025,9,268,Debit,UPI,158136
903927,5081,5,7,Debit,Card,130935
903928,5082,1,364,Credit,Card,78073
903929,5001,4,228,Credit,Salary,23044
903930,5005,7,283,Credit,IMPS,1360
903931,5098,3,148,Debit,UPI,93185
903932,5026,7,160,Credit,UPI,191063
903933,5085,5,167,Debit,ATM,64658
903934,5058,5,76,Debit,IMPS,78058
903935,5049,2,179,Debit,IMPS,170864
903936,5100,6,55,Credit,Card,117137
903937,5071,5,15,Credit,NEFT,116376
903938,5010,5,236,Credit,Card,56637
903939,5088,5,159,Credit,Cash,150061
903940,5054,8,255,Debit,Cash,130085
903941,5080,1,320,Debit,NEFT,193892
903942,5034,1,273,Debit,UPI,171634
903943,5061,2,54,Debit,Cash,13523
903944,5057,9,76,Debit,Card,92860
903945,5025,8,154,Credit,IMPS,149538
903946,5053,5,175,Debit,Salary,42640
903947,5012,10,214,Credit,NEFT,62708
903948,5063,9,270,Credit,Salary,135293
903949,5049,6,205,Debit,ATM,56965
903950,5073,9,127,Debit,ATM,36136
903951,5080,5,184,Debit,UPI,148414
903952,5087,2,260,Credit,Salary,34187
903953,5057,3,192,Credit,UPI,65517
903954,5024,10,22,Credit,Salary,17823
903955,5054,9,263,Debit,IMPS,15177
903956,5031,10,278,Debit,Cash,53475
903957,5064,6,31,Debit,Salary,58682
903958,5054,7,157,Debit,NEFT,181362
903959,5044,5,163,Credit,Salary,151191
903960,5065,2,125,Credit,ATM,93924
903961,5053,5,89,Debit,Card,144949
903962,5089,8,142,Debit,NEFT,86279
903963,5065,10,281,Debit,ATM,57836
903964,5089,8,311,Credit,Cash,51777
